lab_message_id,snapshot_id,raw_id,dataset_message_id,telegram_chat_id,chat_id,chat_title,topic_id,thread_id,topic_title,reply_to,timestamp,primary_class,classifier_route,route,route_reason,risk,material_type_hint,confidence,marker_id,domains,model_names,error_codes,length_tokens,has_link,has_api_terms,has_code,preview
msg-02023,snapshot-2e5c3804a503,23625,23625,-1002165514145,-1002165514145,,770833383424,770833383424,,,2026-06-30T06:10:06+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,app.prntscr.com,,,65,true,false,false,"Julia, перед тем как писать в чат - прочитай правила 1. Запрещено отправлять ФОТО экрана, отправляй только скриншоты. Их можно сделать по кнопке Prtscn или через приложение https://app.prntscr.com 2. Запрещено спамить реф ссылками (нативно, с качественным текстом один раз отправи"
msg-02032,snapshot-2e5c3804a503,23614,23614,-1001204511390,-1001204511390,,1,1,,,2026-06-30T06:06:29+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,94,false,false,false,"Иван Иванов, приветствуем вас в группе Russian IT in Dubai, в которой обсуждается всё, что может быть интересно русскоязычным представителям IT-индустрии, уже работающим или планирующим переезд в Объединённые Арабские Эмираты. ВАЖНО: При добавлении в группу напишите о себе / о ва"
msg-02040,snapshot-2e5c3804a503,23605,23605,-1001204511390,-1001204511390,,1,1,,,2026-06-30T05:52:45+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,93,false,false,false,"Zafarkhan, приветствуем вас в группе Russian IT in Dubai, в которой обсуждается всё, что может быть интересно русскоязычным представителям IT-индустрии, уже работающим или планирующим переезд в Объединённые Арабские Эмираты. ВАЖНО: При добавлении в группу напишите о себе / о ваше"
msg-02052,snapshot-2e5c3804a503,23590,23590,-1001494296252,-1001494296252,,1,1,,,2026-06-30T05:34:01+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,45,false,false,false,"Добро пожаловать в стаю, @x_yaroslav! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг "
msg-02060,snapshot-2e5c3804a503,23581,23581,-1001780920546,-1001780920546,,1,1,,,2026-06-30T05:23:22+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @x_yaroslav! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг "
msg-02063,snapshot-2e5c3804a503,23576,23576,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-30T05:00:25+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, @yypddd! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг по с"
msg-02120,snapshot-2e5c3804a503,23515,23515,-1001865343531,-1001865343531,,4675600384,4675600384,,,2026-06-30T04:05:22+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @x_yaroslav! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг "
msg-02163,snapshot-2e5c3804a503,23466,23466,-1001600514961,-1001600514961,,23145218048,23145218048,,,2026-06-30T01:10:39+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,20,false,false,false,"⛔ danily shtuka, тебя заблокировали (Lols Ban) Пользователь отмечен к глобальной блокировке в боте (Lols ban) — подробнее о том, что делать в таком случае, можно почитать по ссылке."
msg-02174,snapshot-2e5c3804a503,23455,23455,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-30T00:28:15+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,9,false,false,false,"dn, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-02292,snapshot-2e5c3804a503,23322,23322,-1001112986405,-1001112986405,,17687379968,17687379968,,,2026-06-29T23:18:04+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,31,false,false,false,"Привет, Ольга! Добро пожаловать в чат «AI | Data Science | Machine learning»! Обязательно нажмите на кнопку иначе бот удалит вас из чата! Соблюдайте Правила группы. Любое нарушение наказуемо баном. И так же прочитайте закреп полностью."
msg-02574,snapshot-2e5c3804a503,23025,23025,-1001204511390,-1001204511390,,1,1,,,2026-06-29T22:32:17+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,94,false,false,false,"Jenny baby 💞💃💞💞, приветствуем вас в группе Russian IT in Dubai, в которой обсуждается всё, что может быть интересно русскоязычным представителям IT-индустрии, уже работающим или планирующим переезд в Объединённые Арабские Эмираты. ВАЖНО: При добавлении в группу напишите о себе / "
